Ankle.R_x,Ankle.R_y,Ankle.R_z,Knee.R_x,Knee.R_y,Knee.R_z,Hip.R_x,Hip.R_y,Hip.R_z,Hip.L_x,Hip.L_y,Hip.L_z,Knee.L_x,Knee.L_y,Knee.L_z,Ankle.L_x,Ankle.L_y,Ankle.L_z,Wrist.R_x,Wrist.R_y,Wrist.R_z,Elbow.R_x,Elbow.R_y,Elbow.R_z,Shoulder.R_x,Shoulder.R_y,Shoulder.R_z,Shoulder.L_x,Shoulder.L_y,Shoulder.L_z,Elbow.L_x,Elbow.L_y,Elbow.L_z,Wrist.L_x,Wrist.L_y,Wrist.L_z,Neck_x,Neck_y,Neck_z,Head_x,Head_y,Head_z,Nose_x,Nose_y,Nose_z,Eye.L_x,Eye.L_y,Eye.L_z,Eye.R_x,Eye.R_y,Eye.R_z,Ear.L_x,Ear.L_y,Ear.L_z,Ear.R_x,Ear.R_y,Ear.R_z,hip.Center_x,hip.Center_y,hip.Center_z
-0.24779169252202526,-0.4361593105688418,-0.14022339181533158,-0.23162106984073366,-0.08042344277004129,0.11984815598471889,-0.12309019356096298,0.26683155358574634,-0.06634697561700678,0.10961403847451649,0.30777364142623154,0.011256676543662962,0.25976188833283037,-0.08475930752003695,0.07544771099247906,0.41440452337509376,-0.38633095494583475,-0.22377937002835843,-0.453521180754809,0.49880159841066324,0.02957889483712117,-0.3684363232370755,0.5064865985534716,-0.2134157530122101,-0.24876407719194368,0.7170871107331482,-0.06385170358530336,-0.01118896417143287,0.7323781704659974,0.13661769026732562,0.017590459924020384,0.4639479278179253,0.22637465920732003,-0.17788602654511845,0.2985449490193519,0.28990843676185,-0.14646918014979893,0.7852617841662227,0.05412287805701515,-0.20245035774263956,0.9943932265373264,0.0976370074869996,-0.2280882384573006,0.8839604707522918,0.2073727750809668,-0.19234669066028814,0.9322572841678858,0.1885704016662724,-0.2539640275547717,0.9226097852142717,0.16355445588647477,-0.1165223780147044,0.9320561827533446,0.11562585625332543,-0.25684418685013377,0.9112356976194621,0.0551661768506446,-0.006738077543223246,0.28730259750598897,-0.02754514953667191
-0.2550137442624285,-0.42214724225411693,-0.16405999761507992,-0.2414231614237412,-0.07682163322598912,0.10626038178039811,-0.12299846723997013,0.2745113755020928,-0.06534283315024993,0.10986604294898482,0.3102859622175159,0.008902599989996877,0.2571014078964196,-0.07473729572394662,0.09553827423844442,0.4092136046104126,-0.38247657769194565,-0.19385447351130697,-0.4133388886795421,0.4683575188242907,0.042933608778569846,-0.313920001643369,0.47470373349242023,-0.19484869019045228,-0.23016818247672438,0.7233411486819973,-0.08975561463554803,0.011745252461838752,0.7553769332258479,0.10833546574153573,0.0348356415232714,0.49781023830481763,0.22390286741327084,-0.15401719257633495,0.34236999413988906,0.323998019359202,-0.12380025441679761,0.8051937676669709,0.023752229746156754,-0.17090395283110307,1.0214614208194488,0.06806455497893316,-0.17671195688121583,0.9127903617613276,0.18227735570730774,-0.14442359088214257,0.9602562789566814,0.15568873644739917,-0.2098853221926092,0.9514602519644727,0.1432542266150036,-0.08421759586592259,0.9577877620661528,0.06969956842551119,-0.23473532454407015,0.9383657321437001,0.0369813521551713,-0.0065662121454926545,0.29239866885980437,-0.028220116580126527
-0.2463725929994773,-0.42733683969299774,-0.23461891327014475,-0.22218173018430043,-0.10040209181793987,0.05719673124793278,-0.12474404732851399,0.28743799329326525,-0.054079938489615724,0.10871691700501898,0.3145548191445383,0.006040805824627041,0.26545974166421205,-0.06925603644507045,0.04996247943017408,0.42537888494638254,-0.38076460767485454,-0.22907606399091981,-0.37599526048355186,0.4015803177660127,0.031665962301830414,-0.2814300219943413,0.5066589601797176,-0.18789016234491437,-0.2042007375230303,0.7578154102673813,-0.09130298906954601,0.056847143609163965,0.7754804504166694,0.08751689763700979,0.0777819881046708,0.5146478514423337,0.18773535278219405,-0.10760941854445019,0.3655272306183391,0.30304668333610474,-0.08572929110700934,0.8356904249222461,0.015061987741750443,-0.12680624331729098,1.0565876690342435,0.06478796044160932,-0.14763978304867756,0.9429038040991629,0.1729942645081715,-0.11139559601807728,0.9910249361814746,0.15169593452894636,-0.17513671593772237,0.9843238128527408,0.13097300418637836,-0.04052251231081183,0.9904661563377359,0.07278860578691987,-0.1880173433827255,0.9756822649140852,0.02218857370646568,-0.008013565161747505,0.3009964062189018,-0.02401956633249434
-0.24877335490767438,-0.4062598965405241,-0.27119675190146575,-0.22867831609082812,-0.10511117275406569,0.05370180612182267,-0.12602756668183002,0.29513684369832527,-0.052381564435406126,0.11075393929184761,0.30720603965853616,0.0046068219408618325,0.26999598584538514,-0.07447588492439348,0.04597546028911733,0.42772967348256424,-0.3780104597407658,-0.25312020044956973,-0.31170802774370665,0.34765745218293,0.024662908105459017,-0.2286462202618301,0.5119990205894841,-0.16895574390077728,-0.15068433396334924,0.7717315090258839,-0.093986878013823,0.10958699741348896,0.752187979822027,0.08906924526762171,0.05860050621472661,0.48650659350032927,0.17272975244143243,-0.14747209711106377,0.33420113587018746,0.2584385200266067,-0.02015117852978538,0.8384874260450345,0.013558250780094802,-0.0290206384479033,1.0668949148926932,0.05998358845484054,-0.04162240664576339,0.9577904210019229,0.174090588820215,-0.004765490346557117,1.0013192845246766,0.14449475245841148,-0.07176896381400856,1.0017176029107384,0.13644747172218358,0.048775598261333424,0.9915946379745388,0.05396880295542604,-0.10593857465654961,0.9927163481244392,0.03197697946423621,-0.007636813694991203,0.3011714416784307,-0.023887371247272148
-0.26289552424794016,-0.40510615282826495,-0.2675086475061421,-0.24150406338098376,-0.09259291363054628,0.043342998535773766,-0.1254229387518843,0.30694133000436286,-0.0489228623901308,0.11177154225995416,0.30768783378886744,0.0023072368951338076,0.26067607074574833,-0.07349138241409821,0.042246059111725624,0.41708765054321717,-0.38328588548903253,-0.24675433659201693,-0.28870748512685085,0.3347981034646944,0.017155808668568397,-0.20752496898076866,0.5324878084085899,-0.14527887408156978,-0.11440680492143503,0.7925519418655677,-0.10549662194767355,0.1609478530501662,0.7592487927668622,0.05522641041604756,0.09648772533941893,0.5066137113878512,0.15967278737438773,-0.11432370842568736,0.36966095238679314,0.2592231714042324,0.03517771236084345,0.8543031722411322,-0.01585168952381403,0.07883901472163096,1.083106136810297,-0.007342902053549414,0.07616902384799216,0.9964989591206718,0.12676855368267254,0.11158018461588363,1.025599197934455,0.08057825123275737,0.0461710401074486,1.0412615853183222,0.08900248503310121,0.1351769945666749,0.9910599577764451,-0.01665908884677994,-0.01738220178528606,1.0261609812298493,-0.0014833500621979287,-0.006825698245965066,0.30731458189661515,-0.023307812747498498
-0.27292390959197066,-0.4035217683654739,-0.21044396842450974,-0.2555140799678218,-0.08044065720835068,0.09166062718548534,-0.12849252175011766,0.30312980104536036,-0.03975119587857874,0.11536536787214384,0.30077155832819635,-0.015448098155273827,0.276610030163277,-0.06004120572635157,0.07805941296305685,0.41630152448856456,-0.38910195513962875,-0.20236966680902513,-0.2590745603992391,0.4050660207164908,0.020362743358076987,-0.2074603965323121,0.5649649583598977,-0.18437195594405184,-0.09316285629713203,0.7993188898766863,-0.07982468280389743,0.19311651992539788,0.7328605813758982,0.044684432017740916,0.12894377480082603,0.4837523303134843,0.15202841275196405,-0.11987483505733133,0.5010031424664636,0.24715580847902874,0.06993026169628976,0.8350261306605063,-0.0021051735568324782,0.15355946901364564,1.0450571941103968,0.02606384776414886,0.17066554153798197,0.933736539217878,0.1389086464048087,0.19669881793910782,0.9657884535715521,0.08913567605153372,0.14167187389307517,0.9893336160725353,0.12081956462238846,0.18310562349238838,0.95024733644974,-0.013075960472667049,0.052631544146122686,1.0044066183648879,0.05463940137625762,-0.006563576938986911,0.30195067968677836,-0.027599647016926285
-0.2933967896476003,-0.4135895119273555,-0.20616903489037405,-0.27941749868924454,-0.07578285243604414,0.09004862744700595,-0.1284606033854342,0.30328451208029794,-0.038190668026726285,0.11730306763008713,0.2935677368559195,-0.02615693338221663,0.2891929167170032,-0.040319735742403606,0.11788260481953905,0.41387581239740473,-0.40640336286266215,-0.1315099427650945,-0.3119722383223151,0.46897143740603164,0.06887414852221908,-0.2244183907450042,0.5867400257962023,-0.15304520649020387,-0.06468936263797828,0.8020873838517697,-0.06158362043292828,0.22795618568134485,0.7041129032902785,0.015668829930288758,0.18837737691845502,0.4445455948831958,0.11037055377204012,0.018886908616550534,0.5406084518114189,0.2907547155379907,0.10720811024899214,0.8173443766164638,-0.003971862819735905,0.2119545212944739,1.0132380987023093,0.023035776560538814,0.2051703328147224,0.9103592509051404,0.14459589526627475,0.23975868610214246,0.9356025394300369,0.09643955451928875,0.18396619891864538,0.9668103583836125,0.11901777452495976,0.23660595145745003,0.9132664016986013,-0.005659130572669804,0.10548843357194324,0.9844960304636874,0.04249749170170252,-0.0055787678776735294,0.29842612446810873,-0.032173800704471456
-0.2964256148016111,-0.42474957045556483,-0.25509076564358024,-0.28308302155314324,-0.09408683662835003,0.06491945435278608,-0.12981689392479676,0.299530700299193,-0.036361517267853465,0.117975925672536,0.2943453444921468,-0.02674098315199974,0.29748359884696723,-0.05633677409853325,0.09680006702056175,0.42498305903237943,-0.4290170333340253,-0.1622958823089694,-0.36709030444612667,0.47200277070988844,0.058091204774652606,-0.2593088627873295,0.6270757877647886,-0.14197281582350071,-0.060369620388959405,0.8155878139275113,-0.05443795392083555,0.22141709141755903,0.6997136110466877,0.03673218340082796,0.11236558334985516,0.48162735809034796,0.17618692655648588,-0.11544285130287169,0.5352526405070513,0.32570597696531983,0.11045075997997346,0.815014784499902,0.005239976399036268,0.22995371274402038,0.9970324617719224,0.050497419756180786,0.21099028340288267,0.8830562536038008,0.16058643770887226,0.24855276454409914,0.9097232470904216,0.11558091143739865,0.1952546566559358,0.9435620769544231,0.14079996080872784,0.24596443652104133,0.8989249695982814,0.011264607018974655,0.11971793126854696,0.9763993843542976,0.06488020887283096,-0.005920484126130381,0.2969380223956699,-0.0315512502099266
-0.30769042135663904,-0.4072131497264561,-0.2252646658009532,-0.28383730848930727,-0.07920463218239983,0.08887214667823208,-0.13005858403759493,0.3002937190255842,-0.04022734339705368,0.1185875178489241,0.29609413494671255,-0.020503721146580847,0.2904725660588094,-0.0653034803804379,0.07952373648056227,0.4191208305860679,-0.40955504672331716,-0.2091259701901677,-0.386399341007948,0.48138787987675297,0.04660440579906218,-0.2700747936578932,0.6436181804817518,-0.14206606970556163,-0.06143437991309767,0.8177135465267088,-0.04636551522302196,0.21030932136626776,0.7028498226898525,0.07287946861193743,0.07358425585444356,0.49938084552586237,0.21251206697210565,-0.18935496594013013,0.5074856235830975,0.3051154730753735,0.10530255770251977,0.8181846830671381,0.02554594705258489,0.21810668180410445,1.0074435129568236,0.06660803205531926,0.21321684329048587,0.8903271825236564,0.174929627338978,0.24578787415447864,0.9197125222617643,0.12779270796513267,0.1934162119183299,0.9503041366952648,0.15844509263407996,0.234937856099122,0.9109569118490405,0.02395779927914046,0.11034334739903634,0.9815674803600936,0.08917807458467503,-0.0057355330943354155,0.2981939269861484,-0.030365532271817264
-0.3315357472913976,-0.4046017038317954,-0.2060779734491447,-0.28737949600454377,-0.06778035721755404,0.09133742599257791,-0.1312304799450535,0.3010188937116965,-0.04040368456708086,0.11820554451501307,0.3013448500301673,-0.024230150490442314,0.3053366960273469,-0.04962321331640938,0.0626263803181261,0.4164675662340903,-0.3992120265055715,-0.2215941541936218,-0.40782474771951244,0.4930210849702716,0.021822810997051294,-0.2878733046172397,0.6698632023509121,-0.15021825112349052,-0.0745487483546979,0.8277375607137116,-0.044737576604947725,0.19561016708912532,0.7264470393578912,0.08532668360308301,0.06668901585185602,0.553275475573053,0.2635949008177989,-0.18976025840250782,0.5637238843898784,0.3737494583339552,0.08841986849661057,0.8311345339902123,0.02966376876560063,0.1887065834551483,1.0258605719564062,0.061264992774544114,0.20484619844586704,0.9095987653426859,0.17049173736078796,0.22949224529233012,0.9407907626075569,0.11990399026133944,0.1785498600000695,0.9676135361771738,0.15610100974140395,0.2085852940482688,0.9299209442117894,0.017450316574203782,0.08507338760342364,0.99198488462929,0.09581385785835483,-0.006512467715020211,0.3011818718709319,-0.032316917528761584
-0.31951347183883355,-0.4070537407413303,-0.22112343763733847,-0.2928798997829157,-0.0721402299918349,0.08225576136060701,-0.13183929729609836,0.29754583524585126,-0.03765985988356012,0.11846785053476258,0.298943625819425,-0.02696815522077521,0.31546390927110696,-0.04349098817396594,0.06569540295372701,0.4243587083000634,-0.3896731142185074,-0.2260416157652976,-0.4103451439467878,0.4945468627571124,0.05459533984286026,-0.29632564367163683,0.6778166942169942,-0.11646707090681717,-0.06967827425115021,0.8213389670049489,-0.014830658322687422,0.20115230436234752,0.709579469307217,0.09915414862964808,0.0592824815962995,0.5418793516546654,0.2730378020298326,-0.2061754399375634,0.554554528313432,0.36296975992826386,0.09416586399928617,0.8183521324326848,0.05118331850645209,0.18627730129188852,1.014961879429126,0.09080705158616263,0.18891999467357093,0.9026860388920286,0.2044207056956031,0.22053015776133367,0.9337034046519311,0.15821961621404942,0.16293825200729367,0.9588221220152041,0.18392623796882718,0.21824231652945963,0.9188841936238876,0.05393011540076027,0.08142708192934525,0.9769351372303977,0.10805784291484083,-0.006685723380667891,0.2982447305326381,-0.032314007552167665
-0.31462529354120683,-0.4052821334627927,-0.19931477672748263,-0.3018294031326446,-0.05924972007524925,0.08845421666885402,-0.13123087961443033,0.2994761380807428,-0.0405117559909273,0.11831954602411487,0.29981203751600494,-0.024908895709109365,0.31287558595468057,-0.04722200435765564,0.05121442906768603,0.4292046068207909,-0.3940191160491745,-0.23587230701928563,-0.4313190872350235,0.4924520932961455,-0.020123535921190525,-0.29586667716637943,0.7037728730890428,-0.13649250075986952,-0.06394230313307772,0.8293450912909198,-0.0243206879489694,0.20389633970403856,0.7207275006325817,0.09436361658734652,0.07787948041824946,0.5719228211455609,0.2962744346781135,-0.18237526173500254,0.5586403107021237,0.402409273745635,0.09740204082020697,0.8250053555457082,0.04210695116557288,0.19020233103212936,1.0212082020603053,0.06928979141256063,0.1859223116696275,0.9212278750746333,0.1945757795166082,0.2202425821658848,0.9473955852463091,0.1471323428374399,0.16134233582921423,0.9750176574236701,0.16660621170073248,0.22404295919587933,0.9213527458146048,0.04455751708088598,0.08446058498162784,0.9849859113663824,0.08442522208887217,-0.00645566679515773,0.29964408779837387,-0.03271032585001833
-0.3606723718550193,-0.38579712350675327,-0.2189521678475373,-0.30891665602033036,-0.05784199331807996,0.08727625557042973,-0.1318356291928597,0.2992088429654334,-0.03575956831166906,0.11886451424914424,0.2987594499948823,-0.03334283907764117,0.3254714186642738,-0.02677332506145327,0.08127915639295553,0.4222978996725801,-0.3667464368726056,-0.22150166857592066,-0.43253733502080416,0.49445446301582097,0.0061387863310525675,-0.30148786352744206,0.7026319573019638,-0.12354635231459338,-0.05836532910131796,0.831115901779166,-0.0417089950228073,0.21598333226270933,0.72067896837285,0.06004817683939832,0.08172874526430639,0.5855840167787844,0.26208202082359483,-0.18390302019224355,0.6129913166662682,0.3528767802457187,0.10702422441114608,0.8254593595951055,0.012449722064789927,0.20022921235113003,1.0218717941426363,0.03288282535152758,0.19755875216231655,0.9243841669993633,0.16008263219880003,0.23131669252766787,0.9497534337505191,0.11194771529555235,0.17231694415790766,0.977406777606034,0.1309950045869642,0.234903439261336,0.9216659327510605,0.009944661223402164,0.09471514591142371,0.985069680588877,0.04934473422839786,-0.006485557471857736,0.2989841464801578,-0.034551203694655114
